OrderID,OrderDate,CustomerID,CustomerName,Gender,Age,City,Area,RestaurantID,RestaurantName,Cuisine,RestaurantRating,ItemName,CategoryName,Quantity,UnitPrice,TotalAmount,OrderStatus,PaymentMode,PaymentStatus,PartnerName,VehicleType,DistanceKM,DeliveryTimeMin,FoodRating,DeliveryRating
ORD10399,2024-10-23 11:47:00,CUST2040,Amit Malhotra,Male,42.0,Mumbai,Powai,R009,The Bakers Oven,Bakery,4.0,Croissant,Bakery,4.0,90.0,360.0,Returned,Wallet,Refunded,Ishaan Joshi,E-Bike,6.5,40.0,,
ORD10400,2024-11-23 00:00:00,CUST2297,Nikhil Kapoor,Male,29.0,Chennai,Adyar,R004,Punjabi Tadka,North Indian,4.4,Dal Makhani,Main Course,4.0,180.0,720.0,Delivered,Wallet,Paid,Manoj Nair,Bike,8.2,41.0,4.0,4.0
ORD10401,,CUST2298,Arjun Gupta,Female,44.0,Mumbai,Powai,R011,Curry House,North Indian,4.1,Butter Chicken,Main Course,3.0,260.0,780.0,Returned,Wallet,Refunded,Aditya Menon,Bicycle,2.4,16.0,,
ORD10402,2024-10-30 18:56:00,CUST2299,Sunita Chatterjee,Female,45.0,Pune,Kothrud,R004,Punjabi Tadka,North Indian,4.4,Butter Chicken,Main Course,3.0,260.0,780.0,Cancelled,UPI,Failed,Sai Iyer,Bicycle,9.9,47.0,,
ORD10403,2024-09-14 22:57:00,CUST2043,Sneha Bose,Male,24.0,Hyderabad,Banjara Hills,R010,Kebab Junction,Mughlai,4.3,Seekh Kebab,Starters,1.0,220.0,220.0,Delivered,Debit Card,Paid,Aditya Menon,Bicycle,4.2,,3.0,5.0
ORD10404,2024-04-08 00:00:00,CUST2300,Suresh Iyer,Female,33.0,Chennai,T Nagar,R013,Sweet Tooth,Desserts,,Ice Cream Sundae,Desserts,3.0,150.0,450.0,Delivered,Cash on Delivery,Paid,Lakshmi Verma,Bicycle,2.8,25.0,5.0,5.0
ORD10405,2024-11-22 00:00:00,CUST2301,Suresh Malhotra,Male,41.0,,Kothrud,R006,South Spice,South Indian,4.5,Uttapam,Breakfast,4.0,100.0,400.0,Delivered,Credit Card,Paid,Aarohi Patel,Scooter,7.5,39.0,,3.0
ORD10406,2024-12-22 00:00:00,CUST2302,Aarohi Patel,Male,53.0,Delhi,Rohini,R011,Curry House,North Indian,4.1,Dal Makhani,Main Course,3.0,180.0,540.0,Returned,UPI,Refunded,Kiran Desai,E-Bike,0.9,19.0,,
ORD10407,2024-12-25 00:00:00,CUST2047,Nikhil Desai,Male,19.0,Bangalore,Indiranagar,R005,Burger Point,Fast Food,3.9,Cheese Burger,Burger,2.0,130.0,260.0,Delivered,Debit Card,Paid,Krishna Chatterjee,Scooter,13.1,81.0,5.0,5.0
ORD10408,2024-06-21 04:50:00,CUST2303,Reyansh Rao,Female,34.0,Chennai,T Nagar,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,5.0,70.0,350.0,Returned,Wallet,Refunded,Kiran Desai,Bike,11.6,62.0,,
ORD10409,2024-04-07 18:41:00,CUST2304,Aarav Pillai,Male,30.0,Pune,Hinjewadi,R006,South Spice,South Indian,4.5,Uttapam,Breakfast,1.0,100.0,100.0,Delivered,Credit Card,Paid,Meera Bose,Bicycle,12.8,75.0,4.0,5.0
ORD10410,2024-09-01 22:05:00,CUST2305,Anika Rao,Male,55.0,Kolkata,Howrah,R013,Sweet Tooth,Desserts,4.6,Ice Cream Sundae,Desserts,2.0,150.0,300.0,Delivered,Cash on Delivery,Paid,Myra Pillai,E-Bike,13.2,84.0,4.0,3.0
ORD10411,2024-06-17 23:58:00,CUST2306,Sai Mukherjee,Male,30.0,Mumbai,Bandra,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,5.0,280.0,1400.0,Delivered,Wallet,Paid,Aarohi Patel,Bike,14.4,65.0,3.0,5.0
ORD10412,2024-04-19 00:00:00,CUST2307,Suresh Nair,Female,32.0,Pune,Viman Nagar,R004,Punjabi Tadka,North Indian,4.4,Paneer Tikka,Starters,3.0,220.0,660.0,Returned,Cash on Delivery,Refunded,Aarohi Patel,E-Bike,13.0,76.0,,
ORD10413,,CUST2308,Divya Rao,Male,44.0,Kolkata,Park Street,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,3.0,280.0,840.0,Cancelled,Wallet,Failed,Reyansh Sharma,Scooter,9.1,49.0,,
ORD10414,2024-07-01 00:00:00,CUST2166,Aarav Das,Male,40.0,Kolkata,Ballygunge,R011,Curry House,North Indian,4.1,Butter Chicken,Main Course,4.0,260.0,1040.0,Returned,Cash on Delivery,Refunded,Vivaan Singh,Bike,8.7,45.0,,
ORD10415,2024-12-06 00:00:00,CUST2309,,Male,50.0,Chennai,Adyar,R005,Burger Point,Fast Food,3.9,French Fries,Sides,3.0,90.0,270.0,Cancelled,Wallet,Refunded,Manoj Nair,Bicycle,4.5,34.0,,
ORD10416,2024-10-22 00:00:00,CUST2310,Rahul Kapoor,Male,45.0,Hyderabad,Banjara Hills,R002,Pizza Palace,Italian,,Pepperoni Pizza,Pizza,1.0,320.0,320.0,Cancelled,Cash on Delivery,Failed,Aarav Reddy,E-Bike,4.8,36.0,,
ORD10417,2024-03-04 00:00:00,CUST2311,Pooja Rao,Female,38.0,Pune,Baner,R013,Sweet Tooth,Desserts,,Gulab Jamun,Desserts,5.0,90.0,450.0,Returned,Cash on Delivery,Refunded,Ishaan Joshi,Bicycle,1.6,15.0,,
ORD10418,2024-11-15 00:00:00,CUST2312,Krishna Bose,Female,20.0,Delhi,Rohini,R012,Noodle Story,Chinese,3.7,Spring Rolls,Starters,4.0,140.0,560.0,Delivered,Cash on Delivery,Paid,,Bike,5.8,30.0,4.0,5.0
ORD10419,2024-09-21 14:17:00,CUST2300,Suresh Iyer,Female,33.0,Chennai,Anna Nagar,R010,Kebab Junction,Mughlai,4.3,Chicken Kebab,Starters,5.0,240.0,1200.0,Delivered,Credit Card,Paid,Vivaan Singh,Bicycle,11.7,70.0,,4.0
ORD10420,2024-11-10 02:29:00,CUST2313,Karthik Menon,Male,55.0,Bangalore,Whitefield,R003,Dragon Wok,Chinese,4.0,Veg Noodles,Noodles,1.0,160.0,160.0,Delivered,Cash on Delivery,Paid,Sai Iyer,Bike,5.5,30.0,5.0,
ORD10421,2024-08-01 23:11:00,CUST2314,Saanvi Verma,Male,59.0,Mumbai,Powai,R013,Sweet Tooth,Desserts,4.6,Gulab Jamun,Desserts,1.0,90.0,90.0,Delivered,Wallet,Paid,Vivaan Singh,E-Bike,4.4,30.0,5.0,3.0
ORD10422,2024-04-14 00:00:00,CUST2315,Sneha Pillai,Male,36.0,,Viman Nagar,R002,Pizza Palace,Italian,4.1,Pepperoni Pizza,Pizza,4.0,320.0,1280.0,Delivered,Debit Card,Paid,Aarav Reddy,Bike,12.6,66.0,5.0,5.0
ORD10423,2024-02-02 14:39:00,CUST2316,Sai Chatterjee,Female,,Chennai,Anna Nagar,R007,Sushi Yama,Japanese,4.2,Miso Soup,Starters,4.0,150.0,600.0,Delivered,UPI,Paid,Kiran Desai,Bicycle,10.0,63.0,5.0,5.0
ORD10424,2024-01-18 12:18:00,CUST2224,Sunita Patel,Male,32.0,Hyderabad,,R015,Chaat Corner,Street Food,4.0,Bhel Puri,Street Food,3.0,70.0,210.0,Cancelled,Credit Card,Failed,Reyansh Sharma,E-Bike,5.0,23.0,,
ORD10425,2024-01-18 13:50:00,CUST2317,Divya Nair,Female,47.0,Pune,Kharadi,R014,Healthy Bites,Salads,4.2,Fruit Bowl,Salads,3.0,120.0,360.0,Delivered,Wallet,Paid,Meera Bose,Bike,2.4,18.0,4.0,5.0
ORD10426,2024-10-04 17:00:00,CUST2153,Sneha Verma,Female,55.0,Pune,Hinjewadi,R010,Kebab Junction,Mughlai,4.3,Mutton Rogan Josh,Main Course,4.0,320.0,1280.0,Returned,Cash on Delivery,Refunded,Ravi Rao,Bicycle,3.8,28.0,,
ORD10427,2024-09-25 05:26:00,CUST2318,Pooja Malhotra,Male,19.0,Bangalore,HSR Layout,R002,Pizza Palace,Italian,4.1,Margherita Pizza,Pizza,2.0,250.0,500.0,Returned,Cash on Delivery,Refunded,Aditya Menon,E-Bike,5.1,37.0,,
ORD10428,2024-08-31 03:17:00,CUST2319,Meera Iyer,Female,26.0,Hyderabad,Gachibowli,R004,Punjabi Tadka,North Indian,4.4,Butter Chicken,Main Course,1.0,260.0,260.0,Returned,Credit Card,Refunded,Ishaan Joshi,E-Bike,10.0,57.0,,
ORD10429,2024-04-24 00:00:00,CUST2320,Sai Kumar,Male,47.0,Hyderabad,Kukatpally,R007,Sushi Yama,Japanese,4.2,California Roll,Sushi,1.0,320.0,320.0,Cancelled,Credit Card,Failed,Anika Kapoor,E-Bike,1.1,,,
ORD10430,2024-04-10 09:40:00,CUST2321,Vihaan Das,Female,18.0,Bangalore,Electronic City,R014,Healthy Bites,Salads,4.2,Quinoa Salad,Salads,4.0,210.0,840.0,Delivered,Cash on Delivery,Paid,Krishna Chatterjee,E-Bike,6.5,41.0,5.0,4.0
ORD10431,2024-03-03 15:44:00,CUST2010,Anika Gupta,Female,60.0,Pune,Baner,R010,Kebab Junction,Mughlai,4.3,Seekh Kebab,Starters,5.0,220.0,1100.0,Delivered,Debit Card,Paid,Anika Kapoor,Bike,7.8,50.0,5.0,3.0
ORD10432,2024-05-11 03:00:00,CUST2099,Aditya Iyer,Male,43.0,Delhi,Connaught Place,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,2.0,70.0,140.0,Delivered,Credit Card,Paid,Suresh Kumar,E-Bike,2.7,23.0,5.0,4.0
ORD10433,2024-04-27 00:00:00,CUST2322,Kiran Gupta,Male,36.0,Pune,Kothrud,R011,Curry House,North Indian,4.1,Paneer Tikka,Starters,2.0,220.0,440.0,Cancelled,Credit Card,Refunded,Suresh Kumar,E-Bike,2.2,24.0,,
ORD10434,2024-06-08 00:00:00,CUST2286,Krishna Mukherjee,Female,25.0,Chennai,T Nagar,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,3.0,280.0,840.0,Delivered,,Paid,Meera Bose,Bike,12.3,57.0,4.0,3.0
ORD10435,2024-11-02 02:59:00,CUST2133,Aditya Desai,Male,57.0,Chennai,Velachery,R013,Sweet Tooth,Desserts,4.6,Ice Cream Sundae,Desserts,1.0,150.0,150.0,Delivered,Debit Card,Paid,Meera Bose,Bike,10.8,67.0,5.0,3.0
ORD10436,2024-02-17 00:00:00,CUST2323,Sunita Verma,Male,50.0,Bangalore,Indiranagar,R011,Curry House,North Indian,4.1,Butter Chicken,Main Course,2.0,260.0,520.0,Delivered,Credit Card,Paid,Kiran Desai,E-Bike,11.2,52.0,4.0,4.0
ORD10437,2024-10-19 15:11:00,CUST2324,Divya Sharma,Female,33.0,Kolkata,Ballygunge,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,5.0,70.0,,Cancelled,UPI,Failed,Aarav Reddy,E-Bike,5.9,35.0,,
ORD10438,2024-01-24 20:55:00,CUST2325,Ishaan Chatterjee,Male,44.0,Delhi,Connaught Place,R014,Healthy Bites,Salads,4.2,Quinoa Salad,Salads,3.0,210.0,,Delivered,Cash on Delivery,Paid,Nikhil Malhotra,Bike,2.0,23.0,4.0,5.0
ORD10439,2024-12-23 11:13:00,CUST2326,,Male,21.0,Pune,Kharadi,R005,Burger Point,Fast Food,3.9,French Fries,Sides,4.0,90.0,360.0,Returned,Wallet,Refunded,Ravi Rao,Scooter,0.9,13.0,,
ORD10440,2024-05-31 11:00:00,CUST2207,Vikram Verma,Female,39.0,Bangalore,HSR Layout,R011,Curry House,North Indian,4.1,Butter Chicken,Main Course,5.0,260.0,1300.0,Delivered,Wallet,Paid,Aarav Reddy,E-Bike,,67.0,5.0,4.0
ORD10441,2024-07-15 05:30:00,CUST2327,Lakshmi Malhotra,Male,36.0,Hyderabad,Gachibowli,R009,The Bakers Oven,Bakery,4.0,Cupcake,Desserts,3.0,80.0,240.0,Delivered,Debit Card,Paid,Nikhil Malhotra,Bike,13.4,68.0,4.0,5.0
ORD10442,2024-07-08 15:44:00,CUST2031,Manoj Kapoor,Female,56.0,Mumbai,Powai,R005,Burger Point,Fast Food,3.9,Veg Burger,Burger,5.0,110.0,550.0,Delivered,UPI,Paid,Kavya Mukherjee,E-Bike,5.0,34.0,4.0,5.0
ORD10443,2024-01-02 19:48:00,CUST2328,Neha Kumar,Male,36.0,Pune,Kharadi,R011,Curry House,North Indian,4.1,Butter Chicken,Main Course,,,1040.0,Delivered,Credit Card,Paid,Ravi Rao,Bicycle,12.5,58.0,5.0,5.0
ORD10444,2024-11-10 04:05:00,CUST2218,Nikhil Pillai,Male,21.0,Mumbai,Bandra,R008,Taco Fiesta,Mexican,3.8,Chicken Tacos,Main Course,4.0,210.0,840.0,Delivered,Debit Card,Paid,Manoj Nair,E-Bike,13.2,72.0,5.0,5.0
ORD10445,2024-11-27 00:00:00,CUST2329,Rohan Kapoor,Male,26.0,Delhi,Connaught Place,R003,Dragon Wok,Chinese,4.0,Spring Rolls,Starters,5.0,140.0,700.0,Delivered,UPI,Paid,Kiran Desai,E-Bike,1.3,15.0,3.0,5.0
ORD10446,2024-12-29 00:00:00,CUST2330,Priya Joshi,Male,36.0,Bangalore,Jayanagar,R003,Dragon Wok,Chinese,4.0,Veg Noodles,Noodles,3.0,160.0,480.0,Delivered,Debit Card,Paid,Pooja Gupta,E-Bike,1.2,17.0,5.0,3.0
ORD10447,2024-02-21 13:52:00,CUST2331,Saanvi Rao,Female,49.0,Bangalore,Koramangala,R009,The Bakers Oven,Bakery,4.0,Croissant,Bakery,1.0,90.0,,Delivered,Cash on Delivery,Paid,Manoj Nair,Scooter,8.8,59.0,5.0,5.0
ORD10448,2024-12-02 00:00:00,CUST2332,Sanjay Mukherjee,Female,27.0,Kolkata,Howrah,R002,Pizza Palace,Italian,4.1,Pasta Alfredo,Pasta,5.0,240.0,1200.0,Delivered,Cash on Delivery,Paid,Aditya Menon,Scooter,8.5,59.0,4.0,3.0
ORD10449,2024-02-16 17:07:00,CUST2013,Manoj Malhotra,Female,27.0,Delhi,Karol Bagh,R011,Curry House,North Indian,4.1,Dal Makhani,Main Course,3.0,180.0,540.0,Delivered,UPI,Paid,Ishaan Joshi,Bike,14.4,77.0,5.0,3.0
ORD10450,2024-10-01 08:13:00,CUST2333,Vivaan Patel,Male,31.0,Hyderabad,Secunderabad,R008,Taco Fiesta,Mexican,3.8,Chicken Tacos,Main Course,5.0,210.0,1050.0,Delivered,Debit Card,Paid,Manoj Nair,Bike,7.8,50.0,4.0,5.0
ORD10451,2024-08-26 00:00:00,CUST2334,Sneha Patel,Female,23.0,Bangalore,Koramangala,R009,The Bakers Oven,Bakery,4.0,Chocolate Cake,Desserts,3.0,350.0,,Cancelled,Credit Card,Failed,Vivaan Singh,Bicycle,5.2,29.0,,
ORD10452,2024-10-19 04:46:00,CUST2335,Vivaan Verma,Male,37.0,Delhi,Saket,R006,South Spice,South Indian,4.5,Masala Dosa,Breakfast,4.0,90.0,360.0,Delivered,Debit Card,Paid,Kavya Mukherjee,Bike,3.7,29.0,5.0,5.0
ORD10453,2024-04-28 07:11:00,CUST2336,Kavya Verma,Male,38.0,Delhi,Karol Bagh,R007,Sushi Yama,Japanese,4.2,California Roll,Sushi,4.0,320.0,1280.0,Delivered,Cash on Delivery,Paid,Nikhil Malhotra,Scooter,8.7,46.0,5.0,4.0
ORD10454,2024-08-29 00:00:00,CUST2337,Sai Kapoor,Female,31.0,Kolkata,Park Street,R006,South Spice,South Indian,4.5,Uttapam,Breakfast,2.0,100.0,200.0,Cancelled,Wallet,Failed,Vikram Das,E-Bike,1.4,21.0,,
ORD10455,2024-01-28 03:50:00,CUST2086,Karthik Bose,Male,29.0,Pune,Kothrud,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,3.0,280.0,840.0,Delivered,Debit Card,Paid,Aarav Reddy,Bicycle,9.1,46.0,5.0,5.0
ORD10456,2024-05-07 00:00:00,CUST2338,Krishna Reddy,,53.0,Mumbai,Dadar,R004,Punjabi Tadka,North Indian,4.4,Dal Makhani,Main Course,5.0,180.0,900.0,Delivered,Debit Card,Paid,Kiran Desai,Scooter,4.3,31.0,5.0,5.0
ORD10457,2024-01-02 12:21:00,CUST2069,Gita Kumar,Male,38.0,Bangalore,Electronic City,R015,Chaat Corner,Street Food,4.0,Pani Puri,Street Food,5.0,60.0,300.0,Delivered,UPI,Paid,Myra Pillai,E-Bike,8.7,52.0,5.0,5.0
ORD10458,2024-10-21 00:00:00,CUST2339,Gita Sharma,Male,60.0,Delhi,Saket,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,5.0,70.0,,Delivered,Cash on Delivery,Paid,Nikhil Malhotra,Bike,7.4,49.0,4.0,3.0
ORD10459,2024-08-23 00:00:00,CUST2184,Sneha Singh,Female,51.0,Delhi,Dwarka,R002,Pizza Palace,Italian,4.1,Pasta Alfredo,Pasta,3.0,240.0,720.0,Returned,Credit Card,Refunded,Anika Kapoor,Scooter,1.3,17.0,,
ORD10460,2024-01-26 09:12:00,CUST2101,Rahul Sharma,Female,58.0,Mumbai,Dadar,R002,Pizza Palace,Italian,,Pepperoni Pizza,Pizza,5.0,320.0,1600.0,Delivered,,Paid,Vikram Das,Bicycle,,59.0,,4.0
ORD10461,2024-09-09 10:43:00,CUST2340,,Male,54.0,Kolkata,Park Street,R015,Chaat Corner,Street Food,4.0,Vada Pav,Street Food,3.0,50.0,150.0,Cancelled,UPI,Failed,Vikram Das,E-Bike,0.8,15.0,,
ORD10462,2024-12-22 00:00:00,CUST2166,Aarav Das,Male,40.0,Kolkata,Ballygunge,R014,Healthy Bites,Salads,4.2,Fruit Bowl,Salads,3.0,120.0,360.0,Delivered,Wallet,Paid,Anika Kapoor,Scooter,8.1,41.0,3.0,4.0
ORD10463,2024-08-30 00:00:00,CUST2341,Rahul Sharma,Female,43.0,Hyderabad,,R002,Pizza Palace,Italian,4.1,Pasta Alfredo,Pasta,1.0,240.0,240.0,Returned,Credit Card,Refunded,Vivaan Singh,Bicycle,3.6,20.0,,
ORD10464,2024-11-15 00:00:00,CUST2246,Sai Reddy,Male,59.0,Kolkata,Ballygunge,R013,Sweet Tooth,Desserts,4.6,Gulab Jamun,Desserts,5.0,90.0,450.0,Returned,Debit Card,Refunded,Reyansh Sharma,Bike,7.5,53.0,,
ORD10465,2024-12-22 22:46:00,CUST2342,Arjun Desai,Male,57.0,Delhi,Saket,R011,Curry House,North Indian,4.1,Paneer Tikka,Starters,5.0,220.0,1100.0,Delivered,UPI,Paid,Krishna Chatterjee,E-Bike,5.2,32.0,4.0,3.0
ORD10466,2024-05-01 02:51:00,CUST2343,,Male,58.0,Delhi,Saket,R002,Pizza Palace,Italian,4.1,Pasta Alfredo,Pasta,1.0,240.0,240.0,Delivered,UPI,Paid,Aditya Menon,E-Bike,2.2,18.0,5.0,5.0
ORD10467,2024-12-17 00:00:00,CUST2344,Pooja Desai,Female,57.0,Bangalore,Whitefield,R011,Curry House,North Indian,4.1,Dal Makhani,Main Course,1.0,180.0,180.0,Delivered,Wallet,Paid,Manoj Nair,Bicycle,2.3,20.0,5.0,4.0
ORD10468,2024-05-18 00:00:00,CUST2345,Neha Chatterjee,Female,48.0,Pune,Kharadi,R008,Taco Fiesta,Mexican,3.8,Chicken Tacos,Main Course,2.0,210.0,420.0,Cancelled,UPI,Refunded,Aarohi Patel,Scooter,9.1,52.0,,
ORD10469,2024-03-16 00:00:00,CUST2346,Rohan Bose,Male,37.0,Chennai,Velachery,R005,Burger Point,Fast Food,3.9,French Fries,Sides,1.0,90.0,90.0,Delivered,Wallet,Paid,Krishna Chatterjee,Bicycle,8.0,54.0,5.0,4.0
ORD10470,2024-03-26 05:00:00,CUST2347,Arjun Das,Male,30.0,Pune,Baner,R012,Noodle Story,Chinese,3.7,Spring Rolls,Starters,4.0,140.0,560.0,Delivered,Debit Card,Paid,Suresh Kumar,Scooter,6.7,35.0,3.0,5.0
ORD10471,2024-05-18 00:00:00,CUST2348,Myra Mukherjee,Male,57.0,Hyderabad,Madhapur,R008,Taco Fiesta,Mexican,3.8,Burrito Bowl,Main Course,3.0,240.0,720.0,Returned,Cash on Delivery,Refunded,,Bicycle,12.5,49.0,,
ORD10472,2024-04-11 00:00:00,CUST2059,Vikram Mukherjee,Female,,Bangalore,Indiranagar,R005,Burger Point,Fast Food,3.9,French Fries,Sides,2.0,90.0,180.0,Returned,Wallet,Refunded,Krishna Chatterjee,Bike,3.6,21.0,,
ORD10473,2024-12-31 00:00:00,CUST2349,Sunita Singh,Female,29.0,Hyderabad,Gachibowli,R003,Dragon Wok,Chinese,4.0,Chicken Manchurian,Main Course,1.0,210.0,210.0,Delivered,Credit Card,Paid,Kavya Mukherjee,Scooter,14.1,65.0,4.0,4.0
ORD10474,2024-08-27 05:47:00,CUST2350,Arjun Nair,Female,27.0,Hyderabad,Madhapur,R004,Punjabi Tadka,North Indian,4.4,Dal Makhani,Main Course,4.0,180.0,720.0,Returned,Debit Card,Refunded,Suresh Kumar,E-Bike,14.7,64.0,,
ORD10475,2024-05-30 17:30:00,CUST2351,Rohan Das,Female,33.0,Bangalore,Electronic City,R013,Sweet Tooth,Desserts,4.6,Ice Cream Sundae,Desserts,2.0,150.0,300.0,Delivered,Wallet,Paid,Ishaan Joshi,Bike,11.9,71.0,4.0,
ORD10476,2024-09-09 07:59:00,CUST2352,Suresh Kapoor,,,Hyderabad,Banjara Hills,R012,Noodle Story,Chinese,3.7,Chicken Manchurian,Main Course,5.0,210.0,1050.0,Returned,Cash on Delivery,Refunded,Anika Kapoor,Scooter,9.1,56.0,,
ORD10477,2024-02-22 00:00:00,CUST2113,Anika Menon,Female,23.0,Delhi,Dwarka,R008,Taco Fiesta,Mexican,3.8,Chicken Tacos,Main Course,4.0,210.0,840.0,Cancelled,Debit Card,Failed,Aditya Menon,Bicycle,14.1,70.0,,
ORD10478,2024-01-10 00:00:00,CUST2353,Sanjay Kapoor,Female,40.0,Hyderabad,Secunderabad,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,5.0,280.0,1400.0,Delivered,Debit Card,Paid,Kiran Desai,E-Bike,6.9,39.0,4.0,5.0
ORD10479,2024-03-17 00:00:00,CUST2120,Sanjay Menon,Male,31.0,Pune,Hinjewadi,R011,Curry House,North Indian,4.1,Butter Chicken,Main Course,3.0,260.0,780.0,Delivered,Debit Card,Paid,Sai Iyer,Bicycle,2.2,13.0,4.0,4.0
ORD10480,2024-02-07 07:23:00,CUST2354,Meera Patel,Female,30.0,Pune,Kharadi,R003,Dragon Wok,Chinese,4.0,Spring Rolls,Starters,5.0,140.0,700.0,Delivered,UPI,Paid,Pooja Gupta,Scooter,11.9,60.0,5.0,
ORD10481,2024-06-19 00:00:00,CUST2355,Karthik Singh,Male,,Pune,Viman Nagar,R008,Taco Fiesta,Mexican,3.8,Chicken Tacos,Main Course,5.0,210.0,1050.0,Delivered,Wallet,Paid,Kiran Desai,Scooter,12.0,56.0,5.0,4.0
ORD10482,2024-06-05 15:16:00,CUST2356,Priya Reddy,Male,54.0,Kolkata,Park Street,R005,Burger Point,Fast Food,3.9,Veg Burger,Burger,1.0,110.0,110.0,Delivered,,Paid,Reyansh Sharma,E-Bike,6.8,46.0,5.0,4.0
ORD10483,2024-09-05 00:00:00,CUST2357,Ishaan Reddy,Male,,Chennai,OMR,R015,Chaat Corner,Street Food,4.0,Vada Pav,Street Food,5.0,50.0,250.0,Delivered,Cash on Delivery,Paid,Aditya Menon,Bike,,38.0,5.0,5.0
ORD10484,2024-01-28 04:15:00,CUST2358,Ananya Nair,Male,53.0,Hyderabad,Gachibowli,R014,Healthy Bites,Salads,4.2,Quinoa Salad,Salads,5.0,210.0,1050.0,Delivered,UPI,Paid,Ishaan Joshi,Bike,13.7,65.0,4.0,5.0
ORD10485,2024-12-04 00:00:00,CUST2359,Lakshmi Sharma,Female,28.0,Mumbai,Dadar,R007,Sushi Yama,Japanese,4.2,California Roll,Sushi,1.0,320.0,320.0,Cancelled,Wallet,Failed,Anika Kapoor,Bike,6.3,40.0,,
ORD10486,2024-08-22 21:35:00,CUST2222,Reyansh Sharma,Female,36.0,Kolkata,Ballygunge,R003,Dragon Wok,Chinese,4.0,Spring Rolls,Starters,5.0,140.0,700.0,Delivered,Wallet,Paid,Meera Bose,E-Bike,4.7,22.0,3.0,5.0
ORD10487,2024-12-15 00:00:00,CUST2360,Anil Bose,Female,47.0,Delhi,Karol Bagh,R001,Biryani Blues,Biryani,4.3,Veg Biryani,Main Course,1.0,180.0,180.0,Delivered,Cash on Delivery,Paid,Pooja Gupta,E-Bike,9.5,55.0,4.0,4.0
ORD10488,2024-12-16 00:00:00,CUST2361,Vikram Pillai,Female,60.0,Hyderabad,Secunderabad,R002,Pizza Palace,Italian,4.1,Pepperoni Pizza,Pizza,1.0,320.0,320.0,Cancelled,Credit Card,Failed,Vikram Das,Scooter,10.3,49.0,,
ORD10489,2024-11-01 09:01:00,CUST2253,Sai Desai,,26.0,Delhi,Connaught Place,R013,Sweet Tooth,Desserts,4.6,Brownie,Desserts,1.0,130.0,130.0,Delivered,UPI,Paid,Meera Bose,Scooter,6.6,32.0,3.0,5.0
ORD10490,2024-10-17 18:09:00,CUST2356,Priya Reddy,Male,54.0,Kolkata,Ballygunge,R007,Sushi Yama,Japanese,4.2,Chicken Ramen,Main Course,4.0,280.0,1120.0,Cancelled,Cash on Delivery,Refunded,Nikhil Malhotra,Scooter,2.4,21.0,,
ORD10491,2024-01-31 00:00:00,CUST2362,Arjun Iyer,Female,,Pune,Viman Nagar,R012,Noodle Story,Chinese,3.7,Chicken Manchurian,Main Course,2.0,210.0,420.0,Delivered,Debit Card,Paid,Myra Pillai,Bike,9.4,42.0,5.0,4.0
ORD10492,2024-05-10 05:25:00,CUST2363,Kavya Reddy,Male,46.0,Mumbai,Bandra,R004,Punjabi Tadka,North Indian,4.4,Dal Makhani,Main Course,1.0,180.0,180.0,Returned,Wallet,Refunded,Kiran Desai,Bike,12.7,76.0,,
ORD10493,2024-10-05 00:00:00,CUST2364,Sneha Kumar,Male,46.0,Bangalore,Jayanagar,R001,Biryani Blues,Biryani,4.3,Chicken Biryani,Main Course,4.0,220.0,880.0,Cancelled,Credit Card,Failed,Reyansh Sharma,Bicycle,2.1,24.0,,
ORD10494,2024-03-31 06:12:00,CUST2365,Myra Nair,Male,,Hyderabad,Madhapur,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,5.0,280.0,1400.0,Delivered,Debit Card,Paid,Vikram Das,Bicycle,9.7,61.0,5.0,3.0
ORD10495,2024-09-09 00:00:00,CUST2183,Deepak Mukherjee,Female,20.0,Bangalore,Whitefield,R003,Dragon Wok,Chinese,4.0,Veg Noodles,Noodles,4.0,160.0,640.0,Returned,Debit Card,Refunded,Aditya Menon,Bicycle,7.3,39.0,,
ORD10496,2024-09-03 02:12:00,CUST2366,Arjun Gupta,Male,44.0,Mumbai,Malad,R008,Taco Fiesta,Mexican,3.8,Chicken Tacos,Main Course,5.0,210.0,1050.0,Delivered,Credit Card,Paid,Kavya Mukherjee,Scooter,14.7,83.0,4.0,4.0
ORD10497,2024-10-13 13:51:00,CUST2367,Deepak Iyer,Female,39.0,Bangalore,Jayanagar,R015,Chaat Corner,Street Food,4.0,Vada Pav,Street Food,4.0,50.0,200.0,Delivered,Wallet,Paid,Meera Bose,Bike,4.1,33.0,4.0,
ORD10498,2024-10-14 00:00:00,CUST2368,,Male,21.0,Hyderabad,Banjara Hills,R008,Taco Fiesta,Mexican,3.8,Nachos,Starters,2.0,180.0,360.0,Cancelled,Cash on Delivery,Refunded,,Bicycle,13.9,79.0,,
